2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	FL	STATE TOTAL	268972	772518	19658897	0.04	0.41	0.31	0.07	1523997143	1340210192	1340210192	1447196383	46294824	0.00	0.16	0.04	78.00	0.42	0.57	0.80	0.07	0.00	0.09	0.00	0.01	2.26999998092651	6	0.23	0.38	0.09	0.16	0.39	0.57	0.31	0.43	0.43	0.8755	0.8755	0.59	0.16	0.65	0.06	0.12	0.02	0.03	0.00	0.03	0.04	0.00	0.08	0.07	0.07	0.10	0.15	0.05	0.05	0.03	0.20	4116272	2593063	630969	124342	33661	297501	173684565	124961310	30268350	6077445	1792695	17246475	0.81	0.18	0.28	0.02	0.00	0.00	0.03	60258%	0.15	0.19	0.59	0.06	0.54	0.34	0.11
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	GA	STATE TOTAL	73356	213764	5731918	0.03	0.32	0.33	0.08	404366972	343714228	343714228	382032127	2946987	0.00	0.13	0.22	76.00	0.40	0.59	0.75	0.21	0.01	0.01	0.00	0.01	2.34999990463257	6	0.20	0.36	0.09	0.14	0.43	0.61	0.29	0.39	0.46	0.72	0.8755	0.51	0.13	0.60	0.04	0.13	0.03	0.04	0.00	0.03	0.05	0.00	0.10	0.09	0.08	0.06	0.14	0.05	0.06	0.03	0.14	789385	627137	211706	46931	16249	63147	34090635	27492990	9276810	2087970	746145	2938530	0.88	0.11	0.23	0.02	0.01	0.00	0.04	21115%	0.11	0.20	0.61	0.06	0.45	0.39	0.14
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	HI	STATE TOTAL	3825	8144	202321	0.04	0.45	0.18	0.03	16335442	18789038	18789038	15654217	349240	0	0.12	0.20	80.00	0.46	0.53	0.30	0	0.50	0.05	0	0.12	2.42000007629395	6	0.19	0.44	0.14	0.16	0.38	0.65	0.20	0.27	0.46	0.8755	0.8755	0.47	0.25	0.45	0.03	0.15	0.02	0.02	0.00	0.03	0.07	0.00	0.07	0.05	0.09	0.09	0.18	0.06	0.03	0.04	0.10	20304	30626	12901	2411	736	4813	974550	1577850	653085	123915	40965	249105	0.94	0.02	0.38	0.01	0.01	0.00	0.03	1163%	0.16	0.30	0.47	0.04	0.42	0.39	0.18
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	IA	STATE TOTAL	20803	47964	1196206	0.03	0.44	0.22	0.04	87657533	81570609	81570609	88199900	1795298	0.03	0.12	0.48	78.00	0.40	0.59	0.95	0.01	0.00	0.01	0.00	0.01	2.05999994277954	5	0.24	0.27	0.09	0.15	0.42	0.57	0.29	0.41	0.40	0.71	0.8755	0.49	0.17	0.57	0.02	0.09	0.02	0.03	0.01	0.02	0.04	0.01	0.06	0.08	0.08	0.07	0.15	0.04	0.04	0.02	0.15	199033	130369	60495	7177	2456	75504	9960975	6036315	2888325	362385	142095	3819855	0.94	0.05	0.32	0.02	0.01	0.00	0.03	4849%	0.13	0.29	0.52	0.05	0.46	0.38	0.14
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	ID	STATE TOTAL	13797	36212	931136	0.03	0.38	0.28	0.05	76321440	61283015	61283015	66197907	2381022	0.00	0.16	0.39	77.00	0.41	0.58	0.92	0.00	0.00	0.03	0.00	0.01	1.91999995708466	5	0.17	0.33	0.11	0.12	0.34	0.50	0.23	0.43	0.39	0.56	0.8755	0.41	0.17	0.60	0.03	0.08	0.02	0.03	0.00	0.03	0.04	0.01	0.06	0.06	0.06	0.09	0.14	0.06	0.05	0.03	0.20	148344	128960	35390	8668	3126	20667	6752430	6274440	1812240	447120	178245	1094355	0.77	0.22	0.29	0.01	0.01	0.00	0.03	2985%	0.15	0.21	0.58	0.04	0.52	0.34	0.12
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	IL	STATE TOTAL	124700	369590	9747349	0.03	0.38	0.33	0.09	614204572	663975280	663975280	656265070	7039453	0.00	0.29	0.13	77.00	0.38	0.61	0.72	0.17	0.02	0.06	0.00	0.01	2.3199999332428	6	0.22	0.33	0.11	0.15	0.47	0.58	0.29	0.38	0.48	0.8755	0.8755	0.54	0.15	0.70	0.04	0.11	0.03	0.04	0.00	0.02	0.04	0.01	0.12	0.07	0.06	0.11	0.11	0.05	0.06	0.03	0.17	1499856	941432	226443	36105	11292	149619	72094230	46667265	11245260	1894290	645300	8046030	0.94	0.05	0.26	0.02	0.00	0.00	0.03	28383%	0.12	0.19	0.61	0.05	0.47	0.38	0.14
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	IN	STATE TOTAL	50966	136749	3581605	0.03	0.39	0.28	0.06	291245158	237402323	237402323	247911011	4217590	0.00	0.20	0.25	77.00	0.39	0.60	0.88	0.07	0.00	0.01	0.00	0.01	2.32999992370605	6	0.22	0.34	0.11	0.15	0.45	0.60	0.35	0.46	0.46	0.73	0.8755	0.54	0.17	0.65	0.04	0.12	0.03	0.05	0.00	0.02	0.05	0.00	0.08	0.09	0.07	0.08	0.13	0.05	0.05	0.03	0.17	511218	409851	150199	26141	6603	94235	23832450	19757775	7203165	1303125	344025	5149155	0.92	0.07	0.28	0.02	0.01	0.00	0.04	13095%	0.12	0.23	0.58	0.05	0.42	0.40	0.16
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	KS	STATE TOTAL	28332	79787	2116257	0.02	0.35	0.31	0.08	139425748	131305054	131305054	145810182	3221911	0.00	0.12	0.40	78.00	0.39	0.60	0.90	0.04	0.00	0.02	0.00	0.00	2.14000010490417	6	0.22	0.36	0.09	0.14	0.40	0.57	0.30	0.47	0.41	0.68	0.8755	0.52	0.16	0.61	0.04	0.10	0.02	0.04	0.00	0.03	0.04	0.01	0.07	0.08	0.07	0.08	0.15	0.06	0.05	0.03	0.14	355822	233597	98021	21508	2970	49341	16656735	11004210	4671750	1049940	154635	2464125	0.92	0.07	0.25	0.02	0.01	0.00	0.03	6289%	0.11	0.21	0.60	0.05	0.47	0.38	0.14
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	KY	STATE TOTAL	45708	138376	3710743	0.02	0.34	0.35	0.10	276909381	216078649	216078649	242754985	1622122	0.00	0.18	0.52	76.00	0.39	0.60	0.92	0.05	0.00	0.00	0.00	0.00	2.21000003814697	6	0.21	0.32	0.09	0.14	0.44	0.58	0.38	0.44	0.45	0.70	0.8755	0.54	0.14	0.65	0.04	0.10	0.02	0.06	0.01	0.02	0.04	0.01	0.08	0.09	0.08	0.07	0.12	0.04	0.06	0.03	0.15	513543	358570	130688	29200	9299	47753	21485415	16443780	5884680	1327470	427740	2215185	0.95	0.04	0.23	0.02	0.01	0.00	0.03	13928%	0.11	0.18	0.63	0.06	0.45	0.39	0.15
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	LA	STATE TOTAL	52289	218627	6161178	0.02	0.25	0.51	0.21	339439734	299717286	299717286	358918838	1274737	0.00	0.22	0.28	75.00	0.38	0.61	0.69	0.27	0.00	0.01	0.00	0.00	2.3199999332428	6	0.19	0.33	0.08	0.13	0.42	0.57	0.29	0.39	0.47	0.72	0.8755	0.56	0.13	0.62	0.06	0.12	0.03	0.04	0.00	0.02	0.04	0.00	0.15	0.10	0.06	0.06	0.09	0.04	0.09	0.03	0.12	931540	352326	113291	26184	6189	117695	34585815	14377380	4766445	1129110	279120	5108160	0.97	0.02	0.14	0.01	0.00	0.00	0.02	13983%	0.08	0.10	0.75	0.04	0.47	0.38	0.13
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	MA	STATE TOTAL	96534	254896	6557141	0.04	0.40	0.28	0.06	483761208	517660345	517660345	461534084	9836887	0.00	0.21	0.03	78.00	0.41	0.58	0.88	0.04	0.01	0.03	0.00	0.02	2.09999990463257	5	0.23	0.31	0.12	0.17	0.37	0.54	0.26	0.43	0.36	0.71	0.8755	0.48	0.17	0.57	0.05	0.11	0.03	0.03	0.00	0.02	0.03	0.01	0.09	0.08	0.08	0.07	0.14	0.05	0.04	0.02	0.21	1151991	694652	246271	31521	15334	148868	48391710	33021135	11927025	1574355	861270	9982410	0.90	0.09	0.30	0.01	0.00	0.00	0.04	28375%	0.12	0.25	0.54	0.07	0.49	0.37	0.13
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	MD	STATE TOTAL	62857	149500	3768228	0.04	0.42	0.22	0.04	326757027	279655032	279655032	283242990	3628595	0.00	0.11	0.06	77.00	0.39	0.60	0.67	0.26	0.02	0.02	0.00	0.01	2.14000010490417	6	0.21	0.36	0.11	0.16	0.38	0.58	0.26	0.41	0.45	0.74	0.8755	0.53	0.13	0.61	0.04	0.14	0.02	0.03	0.00	0.03	0.05	0.00	0.09	0.08	0.08	0.06	0.13	0.04	0.04	0.03	0.19	534106	508325	166196	31544	9490	56108	24911115	24219810	7719300	1551840	510705	3036945	0.90	0.09	0.33	0.02	0.01	0.00	0.04	15670%	0.12	0.30	0.51	0.06	0.47	0.37	0.15
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	ME	STATE TOTAL	13811	33637	856987	0.03	0.41	0.26	0.05	58803316	59556589	59556589	61497348	1444997	0	0.25	0.50	77.00	0.41	0.58	0.96	0.00	0.00	0.00	0.00	0.01	2.02999997138977	5	0.21	0.28	0.10	0.14	0.38	0.52	0.32	0.46	0.37	0.68	0.8755	0.50	0.17	0.61	0.03	0.08	0.03	0.04	0.00	0.02	0.03	0.00	0.06	0.09	0.06	0.08	0.15	0.05	0.03	0.02	0.20	121497	96563	39973	5101	5285	18410	6182040	5136525	2171220	300090	324735	1075650	0.95	0.04	0.32	0.01	0.00	0.00	0.03	3985%	0.15	0.24	0.53	0.06	0.43	0.39	0.17
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	MI	STATE TOTAL	87329	218969	5438139	0.04	0.44	0.25	0.04	402230604	375173561	375173561	396574752	3933498	0.00	0.26	0.20	76.00	0.40	0.59	0.78	0.15	0.01	0.01	0.00	0.02	2.35999989509583	6	0.21	0.37	0.11	0.14	0.45	0.59	0.35	0.44	0.46	0.72	0.8755	0.56	0.14	0.69	0.06	0.12	0.02	0.04	0.00	0.02	0.04	0.01	0.09	0.07	0.07	0.12	0.12	0.05	0.05	0.03	0.18	778721	645045	191103	24080	17214	83534	36851670	30930180	9287295	1233195	988335	4384890	0.92	0.07	0.33	0.02	0.01	0.00	0.03	24709%	0.16	0.24	0.52	0.06	0.45	0.38	0.16
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	MN	STATE TOTAL	30220	70513	1757435	0.03	0.42	0.21	0.04	148552195	140142192	140142192	132513019	3536595	0.08	0.18	0.29	78.00	0.40	0.59	0.92	0.03	0.00	0.01	0.00	0.01	2.22000002861023	5	0.23	0.34	0.10	0.15	0.39	0.58	0.24	0.45	0.37	0.66	0.8755	0.46	0.19	0.54	0.04	0.10	0.03	0.02	0.00	0.04	0.05	0.01	0.06	0.08	0.08	0.09	0.16	0.06	0.03	0.02	0.13	286334	208923	105389	13362	4130	65577	13912305	10127100	5099550	683640	257655	3634245	0.81	0.18	0.33	0.01	0.01	0.00	0.05	8269%	0.15	0.27	0.50	0.06	0.42	0.41	0.16
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	MO	STATE TOTAL	50019	112684	2797365	0.04	0.49	0.20	0.04	212424430	194093919	194093919	211702698	3182732	0.00	0.18	0.32	76.00	0.40	0.59	0.87	0.09	0.00	0.00	0.00	0.01	2.24000000953674	6	0.21	0.30	0.10	0.15	0.41	0.57	0.31	0.43	0.43	0.72	0.8755	0.52	0.15	0.65	0.03	0.10	0.03	0.04	0.00	0.01	0.04	0.00	0.07	0.07	0.08	0.07	0.14	0.04	0.04	0.02	0.22	427448	358913	121630	18938	6792	36487	20554680	17759610	6010455	907665	395655	1917450	0.95	0.04	0.36	0.02	0.01	0.00	0.03	12710%	0.13	0.30	0.48	0.06	0.44	0.38	0.16
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	MS	STATE TOTAL	52301	203321	5668995	0.02	0.22	0.50	0.17	371750449	288086303	288086303	344667675	1635843	0.00	0.20	0.60	75.00	0.38	0.61	0.69	0.29	0.00	0.00	0.00	0.00	2.22000002861023	5	0.17	0.29	0.09	0.13	0.41	0.55	0.30	0.37	0.47	0.69	0.8755	0.52	0.13	0.67	0.04	0.11	0.03	0.05	0.00	0.02	0.04	0.00	0.16	0.08	0.07	0.06	0.09	0.03	0.09	0.03	0.11	775295	429150	126375	30987	7431	74117	33103455	18303030	5459205	1490295	363285	3388035	0.97	0.02	0.16	0.01	0.01	0.00	0.02	14369%	0.10	0.11	0.72	0.05	0.46	0.38	0.14
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	MT	STATE TOTAL	5467	12209	310417	0.03	0.43	0.20	0.03	19450708	20784752	20784752	22332459	449715	0	0.14	0.61	78.00	0.40	0.59	0.95	0	0	0.01	0.02	0.01	1.92999994754791	5	0.19	0.33	0.10	0.14	0.36	0.50	0.30	0.45	0.34	0.58	0.8755	0.44	0.21	0.57	0.03	0.10	0.02	0.03	0.00	0.02	0.05	0.01	0.06	0.06	0.06	0.09	0.18	0.06	0.02	0.03	0.13	39034	40699	13411	2551	1247	5499	2158875	2243460	706245	133890	75630	305145	0.84	0.14	0.32	0.01	0.01	0.00	0.06	1562%	0.15	0.29	0.51	0.04	0.48	0.36	0.15
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	NC	STATE TOTAL	89222	240873	6326333	0.03	0.38	0.29	0.06	413547503	395187380	395187380	431674357	3276840	0.00	0.20	0.29	76.00	0.40	0.59	0.77	0.18	0.00	0.01	0.00	0.01	2.25999999046326	6	0.20	0.35	0.10	0.14	0.40	0.58	0.30	0.43	0.46	0.73	0.8755	0.49	0.15	0.63	0.05	0.12	0.02	0.04	0.00	0.03	0.05	0.00	0.09	0.07	0.08	0.07	0.14	0.05	0.05	0.03	0.17	801429	736757	227664	48886	18114	81207	34469925	34145715	10264470	2316780	858450	3881745	0.86	0.13	0.27	0.02	0.01	0.00	0.05	28367%	0.12	0.23	0.58	0.05	0.44	0.38	0.16
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	ND	STATE TOTAL	4072	8498	210435	0.02	0.48	0.17	0.03	16224676	14222834	14222834	15820234	307247	0.17	0.14	0.47	78.00	0.40	0.59	0.95	0.00	0.00	0.00	0.02	0.01	2.09999990463257	6	0.21	0.25	0.11	0.16	0.44	0.59	0.31	0.44	0.39	0.74	0.8755	0.56	0.24	0.59	0.02	0.09	0.04	0.04	0.00	0.01	0.04	0.00	0.07	0.07	0.05	0.09	0.15	0.04	0.03	0.01	0.15	30345	22058	11453	1405	144	7794	1651455	1140375	596760	72060	9060	388815	0.87	0.12	0.36	0.01	0.01	0.00	0.03	840%	0.16	0.30	0.48	0.04	0.40	0.43	0.15
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	NE	STATE TOTAL	15078	36547	932377	0.03	0.42	0.25	0.04	67883126	65590630	65590630	68233924	1699262	0.01	0.13	0.37	78.00	0.39	0.60	0.93	0.02	0.00	0.01	0.00	0.01	2.09999990463257	5	0.24	0.32	0.08	0.15	0.39	0.59	0.29	0.42	0.38	0.68	0.8755	0.48	0.18	0.62	0.03	0.10	0.03	0.03	0.00	0.02	0.04	0.01	0.07	0.06	0.08	0.09	0.15	0.05	0.05	0.02	0.16	137759	117336	53083	7631	1616	30946	6983160	5642565	2624985	366870	97125	1626855	0.85	0.14	0.32	0.02	0.01	0.00	0.03	3240%	0.14	0.26	0.53	0.05	0.46	0.39	0.14
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	NH	STATE TOTAL	18295	41941	1036538	0.04	0.46	0.22	0.04	70853370	78841661	78841661	78033838	2017532	0	0.12	0.38	77.00	0.43	0.56	0.95	0.00	0	0.01	0	0.01	1.86000001430511	5	0.22	0.26	0.11	0.15	0.35	0.49	0.27	0.40	0.36	0.68	0.8755	0.48	0.14	0.58	0.03	0.10	0.03	0.04	0.00	0.02	0.04	0.00	0.06	0.08	0.07	0.06	0.14	0.04	0.03	0.01	0.23	167490	115512	54508	5091	5749	29499	8096955	5920920	2849565	281415	356685	1812735	0.95	0.03	0.35	0.01	0.01	0.00	0.03	5377%	0.14	0.28	0.49	0.07	0.48	0.36	0.15
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	NJ	STATE TOTAL	72321	156678	3806290	0.05	0.50	0.18	0.03	411096260	343110935	343110935	299310665	3851927	0.00	0.15	0.01	79.00	0.39	0.60	0.79	0.09	0.02	0.06	0.00	0.02	2.3199999332428	6	0.26	0.34	0.11	0.18	0.44	0.57	0.28	0.40	0.45	0.8755	0.8755	0.60	0.14	0.61	0.04	0.15	0.03	0.03	0.00	0.02	0.04	0.00	0.09	0.07	0.07	0.05	0.14	0.04	0.03	0.04	0.20	605561	465080	146112	26912	18302	130883	26792775	21720780	6791475	1279650	916410	10088745	0.92	0.06	0.37	0.02	0.01	0.00	0.04	20874%	0.12	0.34	0.46	0.07	0.46	0.37	0.16
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	NM	STATE TOTAL	14737	45318	1231227	0.03	0.32	0.35	0.10	68616394	73488016	73488016	77869104	1535530	0.00	0.17	0.41	77.00	0.42	0.57	0.62	0.01	0.00	0.29	0.04	0.01	2.02999997138977	5	0.15	0.32	0.10	0.11	0.34	0.52	0.25	0.37	0.42	0.62	0.8755	0.47	0.17	0.58	0.03	0.09	0.03	0.03	0.01	0.03	0.04	0.00	0.08	0.07	0.07	0.09	0.14	0.05	0.06	0.03	0.15	175382	138081	41386	11324	1833	28648	7803330	6528315	1952580	577455	100290	1452030	0.95	0.04	0.22	0.01	0.01	0.00	0.04	3532%	0.11	0.17	0.66	0.04	0.54	0.33	0.12
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	NV	STATE TOTAL	27552	103223	2838198	0.03	0.31	0.44	0.15	168429159	196044797	196044797	175201976	4542216	0.00	0.19	0.10	75.00	0.42	0.57	0.67	0.12	0.05	0.11	0.00	0.02	2.22000002861023	6	0.17	0.37	0.11	0.12	0.38	0.59	0.34	0.38	0.48	0.72	0.8755	0.52	0.12	0.60	0.07	0.12	0.02	0.05	0.00	0.02	0.05	0.01	0.15	0.07	0.06	0.09	0.12	0.07	0.10	0.03	0.13	502236	210954	57793	8227	6134	88216	23771490	9856155	2688630	393180	332970	4519470	0.95	0.04	0.19	0.02	0.00	0.00	0.02	5313%	0.09	0.13	0.71	0.05	0.58	0.31	0.09
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	NY	STATE TOTAL	136991	304773	7346850	0.05	0.52	0.18	0.04	733501539	675450974	675450974	597356754	22115756	0.00	0.31	0.10	78.00	0.41	0.58	0.76	0.10	0.02	0.06	0.00	0.03	2.40000009536743	6	0.22	0.36	0.12	0.17	0.43	0.56	0.27	0.39	0.48	0.8755	0.8755	0.59	0.14	0.59	0.05	0.13	0.03	0.03	0.00	0.01	0.04	0.00	0.09	0.08	0.07	0.06	0.14	0.04	0.05	0.04	0.20	1586661	881796	211776	31073	33472	293615	63061335	37887975	9395715	1470285	1703730	29577735	0.95	0.04	0.36	0.02	0.00	0.00	0.03	37310%	0.11	0.33	0.47	0.07	0.49	0.35	0.15
2020	CY	STATE	HH	STATE	STATE TOTAL	STATE TOTAL	OH	STATE TOTAL	90740	237700	6141470	0.03	0.41	0.27	0.06	480908971	400487451	400487451	433833353	9730566	0.00	0.15	0.26	77.00	0.40	0.59	0.87	0.08	0.00	0.01	0.00	0.01	2.23000001907349	6	0.23	0.32	0.10	0.15	0.43	0.59	0.32	0.44	0.44	0.74	0.8755	0.54	0.15	0.67	0.04	0.11	0.03	0.04	0.00	0.02	0.04	0.00	0.09	0.08	0.07	0.07	0.14	0.05	0.05	0.02	0.19	998889	719623	274139	61901	15426	150629	44879580	33095100	12579750	2737380	756030	7894575	0.92	0.07	0.29	0.02	0.01	0.00	0.03	22882%	0.12	0.24	0.56	0.06	0.44	0.39	0.15
